time,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,aerosol_optical_depth,uv_index,uv_index_clear_sky,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,wind_speed_10m,wind_direction_10m,wind_gusts_10m,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapor_pressure_deficit,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,global_tilted_irradiance,terrestrial_radiation,is_day,city,latitude,longitude
2025-11-02 00:00:00,129.0,250.5,946.0,44.0,25.1,40.0,228.0,1.05,0.0,0.0,22.5,90,26.7,0.0,0.7,360,1.8,1010.8,991.4,36,0,36,0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-02 01:00:00,129.9,251.5,794.0,41.7,24.5,41.0,227.0,1.09,0.0,0.0,22.1,92,26.2,0.0,0.8,63,1.1,1010.7,991.3,53,0,53,0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-02 02:00:00,129.9,249.6,700.0,40.3,23.9,40.0,226.0,1.11,0.0,0.0,21.8,94,25.8,0.0,1.3,56,1.4,1010.6,991.2,64,0,64,0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-02 03:00:00,129.0,248.7,724.0,41.3,23.3,34.0,227.0,1.14,0.0,0.0,21.6,95,25.7,0.0,0.4,360,1.4,1010.7,991.2,68,0,68,0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-02 04:00:00,129.5,249.6,806.0,43.4,22.7,27.0,229.0,1.15,0.0,0.0,21.4,96,25.2,0.0,2.9,330,3.2,1010.6,991.1,79,25,67,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-02 05:00:00,137.4,254.3,869.0,59.3,24.7,8.0,220.0,1.2,0.0,0.0,21.6,96,25.6,0.0,2.4,297,3.6,1010.5,991.1,81,40,68,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-02 06:00:00,139.7,258.9,898.0,55.9,25.0,12.0,206.0,1.19,0.0,0.0,21.7,95,25.7,0.0,1.8,259,3.2,1010.9,991.4,78,21,66,0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,1,firozabad,27.1591,78.3957
2025-11-02 07:00:00,143.9,257.0,909.0,50.8,25.5,20.0,187.0,1.17,0.25,0.25,22.3,94,26.5,0.0,2.5,225,3.6,1011.6,992.2,80,19,68,0,0.03,0.16,46.0,12.0,34.0,83.7,46.0,146.5,1,firozabad,27.1591,78.3957
2025-11-02 08:00:00,134.1,228.6,869.0,43.2,26.6,41.0,179.0,1.15,0.95,0.95,23.8,91,28.4,0.0,3.1,225,6.8,1012.5,993.2,68,0,68,0,0.11,0.26,177.0,73.0,104.0,233.7,177.0,434.0,1,firozabad,27.1591,78.3957
2025-11-02 09:00:00,119.7,244.0,739.0,30.9,29.4,91.0,192.0,1.11,2.05,2.05,25.5,87,30.5,0.0,4.1,232,9.4,1013.1,993.9,53,0,53,0,0.23,0.42,349.0,185.0,164.0,377.6,349.0,680.7,1,firozabad,27.1591,78.3957
2025-11-02 10:00:00,107.3,250.5,559.0,16.3,32.7,154.0,216.0,1.09,3.15,3.15,27.2,79,31.9,0.0,6.8,270,14.8,1013.0,993.9,56,37,36,0,0.38,0.76,549.0,362.0,187.0,578.1,549.0,870.1,1,firozabad,27.1591,78.3957
2025-11-02 11:00:00,93.8,217.5,418.0,5.5,33.3,199.0,239.0,1.05,3.85,3.85,28.2,70,32.7,0.0,6.1,273,18.7,1012.0,992.9,44,44,0,0,0.44,1.14,624.0,436.0,188.0,612.5,624.0,989.1,1,firozabad,27.1591,78.3957
2025-11-02 12:00:00,85.7,207.7,351.0,1.4,28.8,211.0,258.0,1.03,3.75,3.75,28.7,66,33.0,0.0,7.8,283,16.6,1010.8,991.8,56,41,33,0,0.48,1.33,669.0,482.0,187.0,650.5,669.0,1029.6,1,firozabad,27.1591,78.3957
2025-11-02 13:00:00,81.7,215.1,323.0,1.2,21.7,204.0,275.0,1.01,2.95,2.95,29.1,60,32.5,0.0,8.6,292,18.0,1010.2,991.2,46,46,0,0,0.47,1.61,630.0,442.0,188.0,621.1,630.0,988.9,1,firozabad,27.1591,78.3957
2025-11-02 14:00:00,78.2,224.0,317.0,2.6,16.1,191.0,283.0,0.94,1.85,1.85,29.0,57,31.4,0.0,8.9,302,18.4,1010.0,991.0,56,56,0,0,0.41,1.72,541.0,369.0,172.0,589.6,541.0,869.7,1,firozabad,27.1591,78.3957
2025-11-02 15:00:00,75.0,233.8,332.0,5.2,13.5,175.0,277.0,0.86,0.8,0.8,28.5,59,31.0,0.0,8.4,310,18.4,1010.3,991.3,56,56,0,0,0.29,1.6,370.0,235.0,135.0,480.1,370.0,680.2,1,firozabad,27.1591,78.3957
2025-11-02 16:00:00,73.6,234.2,369.0,9.4,12.4,153.0,263.0,0.76,0.2,0.2,27.3,68,30.8,0.0,5.9,317,16.6,1010.1,991.0,50,50,0,0,0.16,1.16,212.0,115.0,97.0,368.9,212.0,433.2,1,firozabad,27.1591,78.3957
2025-11-02 17:00:00,99.4,236.1,416.0,15.0,12.6,120.0,262.0,0.93,0.0,0.0,26.5,75,30.8,0.0,3.1,315,11.2,1009.6,990.5,14,14,0,0,0.04,0.86,61.0,26.0,35.0,181.9,61.0,145.6,1,firozabad,27.1591,78.3957
2025-11-02 18:00:00,104.3,237.5,475.0,20.0,14.1,105.0,256.0,0.83,0.0,0.0,25.3,76,29.1,0.0,3.1,315,5.8,1009.6,990.4,0,0,0,0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-02 19:00:00,108.7,239.3,543.0,26.8,16.0,84.0,249.0,0.75,0.0,0.0,24.6,77,28.2,0.0,3.1,315,4.3,1010.3,991.0,0,0,0,0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-02 20:00:00,111.1,240.3,602.0,31.5,17.3,67.0,244.0,0.67,0.0,0.0,23.8,78,27.0,0.0,3.1,306,4.7,1010.8,991.5,0,0,0,0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-02 21:00:00,111.8,239.3,648.0,32.1,17.2,60.0,245.0,0.6,0.0,0.0,23.3,78,26.3,0.0,3.0,284,4.7,1011.0,991.6,0,0,0,0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-02 22:00:00,109.9,239.3,684.0,30.5,16.3,57.0,248.0,0.54,0.0,0.0,22.8,77,25.6,0.0,2.9,270,3.6,1011.1,991.7,0,0,0,0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-02 23:00:00,105.7,239.3,705.0,29.1,15.4,54.0,251.0,0.49,0.0,0.0,21.9,81,24.5,0.0,3.7,259,4.0,1010.3,990.9,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-03 00:00:00,102.0,237.5,700.0,28.4,14.6,50.0,252.0,0.45,0.0,0.0,21.5,80,23.8,0.0,4.0,260,5.8,1010.3,990.8,0,0,0,0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-03 01:00:00,99.4,233.8,679.0,27.8,13.8,45.0,253.0,0.41,0.0,0.0,20.3,85,22.5,0.0,4.1,255,6.1,1010.3,990.8,0,0,0,0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-03 02:00:00,97.8,230.5,664.0,27.9,13.0,41.0,248.0,0.38,0.0,0.0,19.5,89,21.6,0.0,4.2,250,7.2,1010.4,990.8,0,0,0,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-03 03:00:00,96.6,225.4,661.0,29.6,12.3,35.0,235.0,0.36,0.0,0.0,18.9,91,20.9,0.0,4.2,250,7.2,1010.0,990.4,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-03 04:00:00,95.5,216.5,663.0,32.0,11.8,29.0,216.0,0.36,0.0,0.0,18.8,91,20.8,0.0,4.3,246,7.2,1009.8,990.2,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-03 05:00:00,89.2,206.3,674.0,29.2,11.4,31.0,217.0,0.37,0.0,0.0,18.6,91,20.4,0.0,4.6,252,7.2,1009.5,989.9,0,0,0,0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-03 06:00:00,89.9,192.3,711.0,28.7,11.9,30.0,209.0,0.37,0.0,0.0,18.4,91,20.1,0.0,4.3,246,7.9,1010.1,990.4,0,0,0,0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,1,firozabad,27.1591,78.3957
2025-11-03 07:00:00,90.6,177.4,757.0,27.8,12.5,30.0,199.0,0.38,0.4,0.4,19.1,90,21.2,0.0,3.9,248,7.6,1010.4,990.8,0,0,0,0,0.03,0.22,71.0,37.0,34.0,260.8,71.0,142.9,1,firozabad,27.1591,78.3957
2025-11-03 08:00:00,85.9,188.6,756.0,25.3,12.9,42.0,192.0,0.38,1.4,1.4,21.6,84,24.1,0.0,5.2,254,11.5,1010.9,991.4,0,0,0,0,0.15,0.41,268.0,196.0,72.0,633.6,268.0,430.0,1,firozabad,27.1591,78.3957
2025-11-03 09:00:00,73.6,171.8,667.0,19.7,13.1,77.0,189.0,0.36,3.0,3.0,23.9,78,26.7,0.0,6.6,261,15.5,1011.8,992.5,0,0,0,0,0.29,0.65,468.0,380.0,88.0,780.8,468.0,676.6,1,firozabad,27.1591,78.3957
2025-11-03 10:00:00,64.7,166.2,532.0,12.4,13.0,124.0,188.0,0.34,4.65,4.65,25.8,72,29.3,0.0,6.9,261,16.9,1011.7,992.5,0,0,0,0,0.42,0.93,629.0,533.0,96.0,855.9,629.0,865.8,1,firozabad,27.1591,78.3957
2025-11-03 11:00:00,53.9,156.0,422.0,6.7,12.5,157.0,197.0,0.31,5.6,5.6,27.7,62,31.9,0.0,5.0,249,17.3,1010.6,991.5,0,0,0,0,0.51,1.41,731.0,631.0,100.0,890.9,731.0,984.6,1,firozabad,27.1591,78.3957
2025-11-03 12:00:00,44.5,160.2,358.0,3.4,10.9,163.0,225.0,0.3,5.45,5.45,28.8,55,32.6,0.0,5.8,266,14.0,1009.2,990.2,0,0,0,0,0.55,1.78,767.0,667.0,100.0,904.6,767.0,1025.1,1,firozabad,27.1591,78.3957
2025-11-03 13:00:00,40.3,173.2,319.0,1.7,8.9,155.0,261.0,0.29,4.25,4.25,29.6,50,32.7,0.0,6.2,280,14.4,1008.6,989.7,0,0,0,0,0.53,2.07,729.0,633.0,96.0,894.0,729.0,984.4,1,firozabad,27.1591,78.3957
2025-11-03 14:00:00,39.2,183.9,313.0,2.3,7.6,144.0,280.0,0.28,2.6,2.6,29.6,49,31.9,0.0,6.0,287,14.4,1007.9,989.0,0,0,0,0,0.46,2.11,625.0,534.0,91.0,857.9,625.0,865.4,1,firozabad,27.1591,78.3957
2025-11-03 15:00:00,38.3,184.9,338.0,5.4,7.4,132.0,268.0,0.27,1.1,1.1,29.0,54,31.5,0.0,5.0,291,13.7,1007.8,988.9,0,0,0,0,0.33,1.84,463.0,382.0,81.0,785.6,463.0,676.0,1,firozabad,27.1591,78.3957
2025-11-03 16:00:00,38.3,161.6,396.0,10.7,8.0,117.0,239.0,0.27,0.25,0.25,27.9,67,31.9,0.0,2.7,293,10.1,1007.6,988.6,0,0,0,0,0.18,1.24,263.0,197.0,66.0,638.0,263.0,429.3,1,firozabad,27.1591,78.3957
2025-11-03 17:00:00,46.0,146.2,496.0,18.9,10.4,96.0,193.0,0.31,0.0,0.0,26.9,73,31.4,0.0,1.5,256,5.0,1007.2,988.2,0,0,0,0,0.03,0.96,65.0,35.0,30.0,247.3,65.0,142.0,1,firozabad,27.1591,78.3957
2025-11-03 18:00:00,54.5,148.5,678.0,28.5,14.0,80.0,184.0,0.29,0.0,0.0,25.5,71,29.0,0.0,1.9,202,2.2,1007.9,988.8,0,0,0,0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-03 19:00:00,66.4,154.1,903.0,42.0,19.0,57.0,170.0,0.27,0.0,0.0,24.5,73,27.6,0.0,2.9,180,3.2,1009.1,989.9,0,0,0,0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-03 20:00:00,78.9,159.7,1057.0,53.7,22.9,37.0,151.0,0.26,0.0,0.0,23.8,72,26.3,0.0,3.6,174,4.3,1009.5,990.2,75,0,0,75,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-03 21:00:00,89.2,159.3,1090.0,62.3,24.9,22.0,125.0,0.25,0.0,0.0,23.3,71,25.4,0.0,4.7,171,5.4,1009.7,990.4,41,0,0,41,0.01,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-03 22:00:00,93.1,147.6,1052.0,69.0,25.7,11.0,94.0,0.25,0.0,0.0,23.4,65,25.0,0.0,4.8,167,6.1,1009.3,990.0,0,0,0,0,0.01,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-03 23:00:00,88.7,124.3,989.0,72.0,25.3,3.0,66.0,0.25,0.0,0.0,20.9,79,22.8,0.0,3.7,169,7.2,1009.2,989.7,0,0,0,0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-04 00:00:00,78.9,99.4,897.0,69.2,22.9,1.0,42.0,0.24,0.0,0.0,20.7,76,22.6,0.0,2.2,189,4.7,1009.1,989.6,29,0,29,0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-04 01:00:00,69.4,78.9,778.0,62.6,19.2,4.0,20.0,0.22,0.0,0.0,20.2,77,22.1,0.0,0.5,45,2.5,1009.1,989.6,40,0,40,0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-04 02:00:00,61.9,64.7,687.0,57.1,16.3,6.0,5.0,0.2,0.0,0.0,19.4,80,21.2,0.0,1.8,37,2.2,1009.0,989.4,70,0,70,0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-04 03:00:00,56.3,56.5,653.0,54.9,15.1,5.0,0.0,0.19,0.0,0.0,19.0,84,20.8,0.0,2.5,82,2.9,1009.1,989.5,82,0,82,0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-04 04:00:00,53.0,53.1,647.0,53.7,14.8,4.0,0.0,0.18,0.0,0.0,19.2,83,20.8,0.0,3.7,101,4.3,1008.9,989.3,77,0,77,0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-04 05:00:00,39.7,39.9,630.0,35.9,10.6,20.0,0.0,0.23,0.0,0.0,20.0,81,21.8,0.0,3.6,127,7.9,1008.7,989.2,83,0,83,0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-04 06:00:00,45.6,46.0,585.0,32.6,10.9,26.0,2.0,0.23,0.0,0.0,19.4,88,21.4,0.0,3.9,146,7.6,1009.7,990.1,80,0,80,0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,1,firozabad,27.1591,78.3957
2025-11-04 07:00:00,52.2,52.9,530.0,27.9,11.4,34.0,6.0,0.28,0.35,0.4,19.9,88,22.4,0.0,1.8,143,9.7,1010.4,990.8,94,0,94,0,0.02,0.28,29.0,5.0,24.0,35.6,29.0,139.2,1,firozabad,27.1591,78.3957
2025-11-04 08:00:00,36.2,46.1,475.0,23.5,12.0,44.0,19.0,0.29,1.25,1.5,21.2,88,24.4,0.0,1.5,135,3.6,1010.9,991.4,79,0,79,0,0.07,0.3,110.0,29.0,81.0,94.7,110.0,426.1,1,firozabad,27.1591,78.3957
2025-11-04 09:00:00,31.0,63.6,421.0,20.1,12.8,57.0,52.0,0.31,2.0,3.1,23.2,83,26.8,0.0,2.2,90,6.1,1011.1,991.7,75,0,75,0,0.17,0.48,262.0,108.0,154.0,223.4,262.0,672.4,1,firozabad,27.1591,78.3957
2025-11-04 10:00:00,30.0,93.6,368.0,17.0,13.7,71.0,94.0,0.28,1.4,4.8,24.7,76,28.4,0.0,1.5,104,5.8,1011.3,992.0,78,0,78,0,0.22,0.74,318.0,156.0,162.0,251.9,318.0,861.4,1,firozabad,27.1591,78.3957
2025-11-04 11:00:00,29.6,92.7,329.0,14.3,14.1,85.0,118.0,0.28,1.4,5.8,25.9,69,29.3,0.0,1.8,169,7.9,1010.3,991.1,85,0,85,0,0.26,1.03,352.0,164.0,188.0,232.7,352.0,980.2,1,firozabad,27.1591,78.3957
2025-11-04 12:00:00,29.2,87.8,307.0,11.0,13.6,99.0,108.0,0.3,1.9,5.6,25.8,68,28.9,0.0,2.6,196,7.2,1009.6,990.4,87,0,87,0,0.21,1.06,283.0,71.0,212.0,96.8,283.0,1020.7,1,firozabad,27.1591,78.3957
2025-11-04 13:00:00,26.4,70.5,298.0,8.1,12.6,111.0,80.0,0.29,2.4,4.4,26.1,67,29.7,0.0,0.5,45,5.8,1008.9,989.8,79,0,79,0,0.25,1.12,340.0,145.0,195.0,205.8,340.0,980.1,1,firozabad,27.1591,78.3957
2025-11-04 14:00:00,24.5,54.2,310.0,7.9,12.0,116.0,57.0,0.32,1.5,2.65,26.5,69,29.9,0.0,3.7,11,7.9,1008.2,989.1,84,0,84,0,0.26,1.07,355.0,156.0,199.0,252.0,355.0,861.1,1,firozabad,27.1591,78.3957
2025-11-04 15:00:00,23.0,47.4,352.0,13.4,12.5,108.0,44.0,0.32,0.35,1.1,25.8,75,29.6,0.0,4.0,27,9.0,1007.8,988.7,85,0,85,0,0.16,0.83,215.0,77.0,138.0,159.4,215.0,672.0,1,firozabad,27.1591,78.3957
2025-11-04 16:00:00,24.4,43.3,415.0,21.6,13.4,92.0,34.0,0.28,0.1,0.25,25.1,78,28.8,0.0,4.7,32,9.4,1007.5,988.3,84,0,84,0,0.09,0.7,113.0,38.0,75.0,124.2,113.0,425.5,1,firozabad,27.1591,78.3957
2025-11-04 17:00:00,40.9,54.1,470.0,20.5,11.5,84.0,25.0,0.35,0.0,0.0,24.4,80,28.0,0.0,3.7,29,8.6,1007.3,988.1,68,0,68,0,0.03,0.61,29.0,5.0,24.0,35.7,29.0,138.5,1,firozabad,27.1591,78.3957
2025-11-04 18:00:00,41.6,59.8,513.0,20.1,11.5,80.0,44.0,0.36,0.0,0.0,23.4,85,27.2,0.0,3.1,36,6.1,1008.1,988.8,77,0,77,0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-04 19:00:00,41.9,78.5,550.0,19.6,11.6,75.0,70.0,0.39,0.0,0.0,23.1,85,26.8,0.0,2.5,45,5.0,1008.8,989.5,69,0,69,0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-04 20:00:00,42.5,87.3,568.0,19.4,11.8,69.0,85.0,0.43,0.0,0.0,22.9,86,26.8,0.0,1.5,45,4.3,1009.6,990.3,63,0,63,0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-04 21:00:00,44.5,78.9,556.0,19.9,12.0,63.0,75.0,0.46,0.0,0.0,22.7,86,26.4,0.1,1.8,79,4.3,1009.9,990.5,78,4,75,0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-04 22:00:00,48.9,72.2,525.0,20.8,12.4,56.0,54.0,0.48,0.0,0.0,22.6,84,26.0,0.0,1.8,79,4.3,1009.8,990.4,77,39,65,0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-04 23:00:00,53.1,75.2,498.0,21.7,13.0,50.0,41.0,0.48,0.0,0.0,21.4,91,24.8,0.0,2.1,31,2.2,1009.9,990.4,70,0,70,0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-05 00:00:00,58.0,82.4,479.0,22.0,14.2,46.0,45.0,0.47,0.0,0.0,21.0,92,24.5,0.0,1.3,304,1.4,1009.6,990.1,46,0,46,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-05 01:00:00,64.5,95.5,463.0,22.2,15.6,42.0,57.0,0.49,0.0,0.0,20.4,94,23.4,0.0,3.2,333,4.3,1009.6,990.1,31,0,31,0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-05 02:00:00,71.9,109.4,457.0,23.6,17.0,38.0,70.0,0.5,0.0,0.0,19.7,97,22.7,0.0,3.1,339,5.8,1009.5,989.9,51,34,31,0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-05 03:00:00,78.9,122.9,463.0,27.7,18.0,29.0,82.0,0.5,0.0,0.0,19.3,98,22.3,0.0,2.6,344,5.0,1009.3,989.7,60,37,39,0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-05 04:00:00,85.9,135.5,479.0,32.8,19.0,20.0,95.0,0.51,0.0,0.0,18.9,99,21.7,0.0,2.9,330,4.7,1009.1,989.5,64,51,20,0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-05 05:00:00,83.1,120.1,510.0,44.5,14.5,6.0,69.0,0.51,0.0,0.0,18.9,99,21.6,0.0,3.3,347,6.5,1008.4,988.8,53,53,0,0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-05 06:00:00,90.1,129.5,582.0,39.8,16.6,15.0,66.0,0.49,0.0,0.0,18.7,99,21.4,0.0,2.5,360,5.8,1009.2,989.6,53,53,0,0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1,firozabad,27.1591,78.3957
2025-11-05 07:00:00,99.2,134.6,668.0,32.9,19.4,30.0,62.0,0.48,0.35,0.35,19.3,98,22.4,0.0,1.3,34,4.0,1009.9,990.3,43,43,0,0,0.02,0.04,62.0,24.0,38.0,172.7,62.0,135.5,1,firozabad,27.1591,78.3957
2025-11-05 08:00:00,97.3,128.1,696.0,25.7,21.1,52.0,58.0,0.46,1.35,1.35,21.6,93,25.4,0.0,1.8,281,5.0,1010.5,991.0,0,0,0,0,0.14,0.18,247.0,153.0,94.0,504.4,247.0,422.1,1,firozabad,27.1591,78.3957
2025-11-05 09:00:00,80.6,110.1,612.0,17.7,21.0,89.0,52.0,0.46,2.9,2.9,23.9,88,27.8,0.0,5.8,277,12.2,1011.0,991.7,22,22,0,0,0.28,0.35,449.0,360.0,89.0,749.7,449.0,668.2,1,firozabad,27.1591,78.3957
2025-11-05 10:00:00,53.0,73.3,470.0,9.4,19.9,133.0,46.0,0.45,4.5,4.5,25.6,81,30.0,0.0,6.7,286,13.7,1010.8,991.6,0,0,0,0,0.4,0.62,607.0,504.0,103.0,818.3,607.0,857.1,1,firozabad,27.1591,78.3957
2025-11-05 11:00:00,45.8,70.5,357.0,3.4,18.3,164.0,47.0,0.45,5.35,5.35,26.9,73,31.8,0.0,5.4,290,14.4,1009.9,990.8,27,27,0,0,0.48,0.96,704.0,571.0,133.0,814.4,704.0,975.8,1,firozabad,27.1591,78.3957
2025-11-05 12:00:00,44.2,76.4,302.0,1.0,16.0,172.0,61.0,0.45,4.9,5.2,27.8,65,32.2,0.0,6.6,292,13.7,1009.4,990.4,28,28,0,0,0.52,1.31,735.0,595.0,140.0,814.8,735.0,1016.2,1,firozabad,27.1591,78.3957
2025-11-05 13:00:00,41.6,83.4,275.0,0.9,13.1,166.0,83.0,0.43,3.8,4.05,28.4,60,31.9,0.0,7.9,300,15.8,1008.8,989.8,19,19,0,0,0.5,1.54,698.0,566.0,132.0,807.3,698.0,975.7,1,firozabad,27.1591,78.3957
2025-11-05 14:00:00,38.1,88.9,274.0,2.3,11.0,156.0,98.0,0.41,2.3,2.5,28.3,59,31.0,0.0,8.4,310,16.9,1008.6,989.6,29,29,0,0,0.43,1.58,593.0,465.0,128.0,755.2,593.0,856.9,1,firozabad,27.1591,78.3957
2025-11-05 15:00:00,34.8,91.5,299.0,5.5,10.0,142.0,102.0,0.38,1.05,1.05,27.9,62,30.5,0.0,7.9,317,16.9,1008.2,989.2,30,30,0,0,0.32,1.42,436.0,325.0,111.0,677.1,436.0,668.0,1,firozabad,27.1591,78.3957
2025-11-05 16:00:00,34.2,98.5,350.0,10.3,9.7,124.0,101.0,0.34,0.25,0.25,27.0,68,30.2,0.0,5.9,317,15.8,1008.2,989.1,25,25,0,0,0.17,1.14,244.0,166.0,78.0,547.7,244.0,421.8,1,firozabad,27.1591,78.3957
2025-11-05 17:00:00,36.3,94.8,421.0,15.0,8.9,100.0,112.0,0.28,0.0,0.0,26.4,78,30.9,0.0,3.3,311,10.8,1007.7,988.6,0,0,0,0,0.04,0.75,60.0,29.0,31.0,209.0,60.0,135.1,1,firozabad,27.1591,78.3957
2025-11-05 18:00:00,39.8,96.6,525.0,17.5,9.9,91.0,116.0,0.26,0.0,0.0,25.0,80,29.0,0.0,3.1,306,5.4,1008.4,989.2,0,0,0,0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-05 19:00:00,41.6,104.1,649.0,20.9,11.4,78.0,123.0,0.26,0.0,0.0,24.2,80,27.8,0.0,3.1,306,4.7,1009.1,989.8,0,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-05 20:00:00,44.1,115.7,744.0,23.3,12.8,68.0,134.0,0.29,0.0,0.0,23.0,82,26.1,0.0,3.8,311,5.8,1009.9,990.5,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-05 21:00:00,47.0,125.3,795.0,23.8,13.8,64.0,146.0,0.32,0.0,0.0,22.5,82,25.7,0.0,1.9,338,5.8,1010.2,990.8,3,0,3,0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-05 22:00:00,49.5,136.0,817.0,23.4,14.6,63.0,162.0,0.37,0.0,0.0,22.3,81,25.3,0.0,1.6,27,2.2,1010.3,990.9,44,0,44,0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
